,고유번호,식당 이름,X,Y,도로명 주소,웹 주소
1361,13335850,비올라,126.93936836655,37.558415078955,서울 서대문구 연세로4길 53,http://place.map.kakao.com/13335850
1362,27248614,소설,126.93917833919122,37.55827802966349,서울 서대문구 연세로4길 51,http://place.map.kakao.com/27248614
1363,15714243,람람 태쌀국수전문점,126.939083302301,37.5582383367968,서울 서대문구 연세로4길 47,http://place.map.kakao.com/15714243
1364,27220525,성구부대찌개,126.938951825263,37.558472528127,서울 서대문구 명물길 42,http://place.map.kakao.com/27220525
1365,15942444,허밍,126.939160189755,37.558328476149,서울 서대문구 연세로4길 51,http://place.map.kakao.com/15942444
1366,450255214,리처드닭발집 본점,126.938974729775,37.5581427750381,서울 서대문구 연세로4길 45,http://place.map.kakao.com/450255214
1367,14835245,헬프,126.939160195616,37.5583212681754,서울 서대문구 연세로4길 51,http://place.map.kakao.com/14835245
1368,683366037,IRO,126.939291436359,37.5583771975477,서울 서대문구 연세로4길 53,http://place.map.kakao.com/683366037
1369,450777367,덮밥전문점 고기그릇 본점,126.938974729775,37.5581427750381,서울 서대문구 연세로4길 45,http://place.map.kakao.com/450777367
1370,8585594,카우쿠쉬림프,126.93920074044,37.5585663602598,서울 서대문구 명물길 50-4,http://place.map.kakao.com/8585594
1371,21361172,이태리식당주점2,126.939187159079,37.5585663532653,서울 서대문구 명물길 50-4,http://place.map.kakao.com/21361172
1372,26615188,부엉이돈가스 신촌점,126.939748582965,37.5584909573465,서울 서대문구 연세로4길 62,http://place.map.kakao.com/26615188
1373,10621045,완차이,126.939390759814,37.5587142214689,서울 서대문구 명물길 50-7,http://place.map.kakao.com/10621045
1374,1089110960,히우카우,126.93956291008114,37.55856654620224,서울 서대문구 연세로4길 61,http://place.map.kakao.com/1089110960
1375,16875059,신미불닭발 신촌점,126.939413491759,37.5585953015287,서울 서대문구 명물길 50-8,http://place.map.kakao.com/16875059
1376,17735995,아비꼬 신촌점,126.93952888386346,37.558656628483135,서울 서대문구 명물길 58-8,http://place.map.kakao.com/17735995
1377,683137083,카이센동,126.939500684028,37.5585394844224,서울 서대문구 연세로4길 61,http://place.map.kakao.com/683137083
1378,339685712,패스트카페 신촌점,126.93954932872,37.5585665392494,서울 서대문구 연세로4길 61,http://place.map.kakao.com/339685712
1379,26976526,라구식당,126.938435096653,37.5592471172295,서울 서대문구 연세로 42-24,http://place.map.kakao.com/26976526
1380,1254856376,공복식당,126.93829264412787,37.55906143749379,서울 서대문구 연세로12길 23,http://place.map.kakao.com/1254856376
1381,1702788673,뉴타운,126.938566493821,37.5591138381243,서울 서대문구 연세로12길 27,http://place.map.kakao.com/1702788673
1382,27222966,연어상회 신촌본점,126.93813207183393,37.55889016403896,서울 서대문구 연세로12길 20,http://place.map.kakao.com/27222966
1383,237759824,투고샐러드 신촌점,126.93864246623627,37.55893998521594,서울 서대문구 연세로12길 30,http://place.map.kakao.com/237759824
1384,27354956,청년국수,126.938389976377,37.5590632903173,서울 서대문구 연세로12길 23,http://place.map.kakao.com/27354956
1385,15718891,라오샹하이,126.93856649678021,37.559110234138075,서울 서대문구 연세로12길 27,http://place.map.kakao.com/15718891
1386,17381866,카페카페,126.938177209238,37.5590523671369,서울 서대문구 연세로12길 19,http://place.map.kakao.com/17381866
1387,9698844,대명꼬기,126.938073296564,37.5587964295392,서울 서대문구 명물길 27-15,http://place.map.kakao.com/9698844
1388,17764441,동대문엽기떡볶이 신촌점,126.9385326867182,37.55893542313017,서울 서대문구 연세로12길 28,http://place.map.kakao.com/17764441
1389,1701776676,유원섬커피,126.9384792535165,37.559226417316786,서울 서대문구 연세로 42-24,http://place.map.kakao.com/1701776676
1390,42259320,카페프루티,126.938306351867,37.5589082751725,서울 서대문구 연세로12길 22,http://place.map.kakao.com/42259320
1391,15938109,씽킹인사이드더박스,126.938136607913,37.558879354452,서울 서대문구 연세로12길 20,http://place.map.kakao.com/15938109
1392,8017559,우리이동갈비,126.938326845791,37.5587605223727,서울 서대문구 연세로12길 22,http://place.map.kakao.com/8017559
1393,1162521957,명물갈비,126.93848526578873,37.55879664489693,서울 서대문구 명물길 43-3,http://place.map.kakao.com/1162521957
1394,414248363,소도적,126.937978223756,37.5587999836236,서울 서대문구 명물길 27-13,http://place.map.kakao.com/414248363
1395,26875254,피망과토마토,126.93832683985,37.5587677303456,서울 서대문구 명물길 27-21,http://place.map.kakao.com/26875254
1396,504640410,넥스트에디션 신촌점,126.938566490862,37.5591174421106,서울 서대문구 연세로12길 27,http://place.map.kakao.com/504640410
1397,1194316203,거품1,126.937511877738,37.5588610055255,서울 서대문구 연세로12길 10,http://place.map.kakao.com/1194316203
1398,13075050,논지당,126.93831512909826,37.55924435162261,서울 서대문구 연세로 42-22,http://place.map.kakao.com/13075050
1399,15593826,홍대돈부리 신촌점,126.938539493714,37.5589156047402,서울 서대문구 연세로12길 28,http://place.map.kakao.com/15593826
1400,284281481,섬진강민물장어,126.9386357435,37.5588570899996,서울 서대문구 명물길 45-4,http://place.map.kakao.com/284281481
1401,16792175,쉬바펍,126.938403409488,37.5592434967148,서울 서대문구 연세로 42-24,http://place.map.kakao.com/16792175
1402,16734137,영빈관,126.938154725406,37.5588685519796,서울 서대문구 연세로12길 20,http://place.map.kakao.com/16734137
1403,1648832247,오프더레코드,126.938639076051,37.5589336764752,서울 서대문구 연세로12길 30,http://place.map.kakao.com/1648832247
1404,21414115,엘피스,126.938072968466,37.5591928680322,서울 서대문구 연세로 38,http://place.map.kakao.com/21414115
1405,1578024205,엘림샐러드카페,126.937525465171,37.55885380474,서울 서대문구 연세로12길 10,http://place.map.kakao.com/1578024205
